"","miRNA","lncRNA"
"2662","miR-520e","RP11-145M9.4"
"2663","miR-520e","RP11-379K17.11"
"2664","miR-520e","RP11-197P3.5"
"2665","miR-520e","RP11-498C9.15"
"2666","miR-520e","MAP3K14"
"2667","miR-520e","RP11-315C6.3"
"2668","miR-520e","CASP8AP2"
"2669","miR-520e","C11orf95"
"2670","miR-520e","RP11-156E6.1"
"2671","miR-520e","CTC-444N24.11"
"2672","miR-520e","hsa-mir-6080"
"2673","miR-520e","GS1-358P8.4"
"2674","miR-520e","SCAMP1"
"2675","miR-520e","RP5-1024G6.8"
"2676","miR-520e","CTA-204B4.6"
"2677","miR-520e","HCG18"
"2678","miR-520e","RP4-773N10.5"
"2679","miR-520e","RP11-96D1.6"
"2680","miR-520e","PPP1R9B"
"2681","miR-520e","ZNF518A"
"2682","miR-520e","FGD5-AS1"
"2683","miR-520e","MIR17HG"
"2684","miR-520e","BX322557.10"
"2685","miR-520a-3p","LINC00657"
"2686","miR-520a-3p","RP11-392M18.5"
"2687","miR-520a-3p","RP11-355O1.11"
"2688","miR-520a-3p","HNRNPU-AS1"
"2689","miR-520a-3p","AL589743.1"
"2690","miR-520a-3p","SNHG16"
"2691","miR-520a-3p","XIST"
"2692","miR-520a-3p","MIR4720"
"2693","miR-520a-3p","RP11-145M9.4"
"2694","miR-520a-3p","RP11-379K17.11"
"2695","miR-520a-3p","RP11-197P3.5"
"2696","miR-520a-3p","RP11-498C9.15"
"2697","miR-520a-3p","MAP3K14"
"2698","miR-520a-3p","RP11-315C6.3"
"2699","miR-520a-3p","CASP8AP2"
"2700","miR-520a-3p","C11orf95"
"2701","miR-520a-3p","RP11-156E6.1"
"2702","miR-520a-3p","CTC-444N24.11"
"2703","miR-520a-3p","hsa-mir-6080"
"2704","miR-520a-3p","GS1-358P8.4"
"2705","miR-520a-3p","SCAMP1"
"2706","miR-520a-3p","RP5-1024G6.8"
"2707","miR-520a-3p","CTA-204B4.6"
"2708","miR-520a-3p","HCG18"
"2709","miR-520a-3p","RP4-773N10.5"
"2710","miR-520a-3p","RP11-96D1.6"
"2711","miR-520a-3p","PPP1R9B"
"2712","miR-520a-3p","RP5-1172N10.3"
"2713","miR-520a-3p","ZNF518A"
"2714","miR-520a-3p","FGD5-AS1"
"2715","miR-520a-3p","MIR17HG"
"2716","miR-520a-3p","BX322557.10"
"2717","miR-520b","LINC00657"
"2718","miR-520b","RP11-392M18.5"
"2719","miR-520b","RP11-355O1.11"
"2720","miR-520b","HNRNPU-AS1"
"2721","miR-520b","AL589743.1"
"2722","miR-520b","SNHG16"
"2723","miR-520b","XIST"
"2724","miR-520b","MIR4720"
"2725","miR-520b","RP11-145M9.4"
"2726","miR-520b","RP11-379K17.11"
"2727","miR-520b","RP11-197P3.5"
"2728","miR-520b","RP11-498C9.15"
"2729","miR-520b","MAP3K14"
"2730","miR-520b","RP11-315C6.3"
"2731","miR-520b","CASP8AP2"
"2732","miR-520b","C11orf95"
"2733","miR-520b","RP11-156E6.1"
"2734","miR-520b","CTC-444N24.11"
"2735","miR-520b","hsa-mir-6080"
"2736","miR-520b","GS1-358P8.4"
"2737","miR-520b","SCAMP1"
"2738","miR-520b","RP5-1024G6.8"
"2739","miR-520b","CTA-204B4.6"
"2740","miR-520b","HCG18"
"2741","miR-520b","RP4-773N10.5"
"2742","miR-520b","RP11-96D1.6"
"2743","miR-520b","PPP1R9B"
"2744","miR-520b","ZNF518A"
"2745","miR-520b","FGD5-AS1"
"2746","miR-520b","MIR17HG"
"2747","miR-520b","BX322557.10"
"2748","miR-520c-3p","LINC00657"
"2749","miR-520c-3p","RP11-392M18.5"
"2750","miR-520c-3p","RP11-355O1.11"
"2751","miR-520c-3p","HNRNPU-AS1"
"2752","miR-520c-3p","AL589743.1"
"2753","miR-520c-3p","SNHG16"
"2754","miR-520c-3p","XIST"
"2755","miR-520c-3p","MIR4720"
"2756","miR-520c-3p","RP11-145M9.4"
"2757","miR-520c-3p","RP11-379K17.11"
"2758","miR-520c-3p","RP11-197P3.5"
"2759","miR-520c-3p","RP11-498C9.15"
"2760","miR-520c-3p","MAP3K14"
"2761","miR-520c-3p","RP11-315C6.3"
"2762","miR-520c-3p","CASP8AP2"
"2763","miR-520c-3p","C11orf95"
"2764","miR-520c-3p","RP11-156E6.1"
"2765","miR-520c-3p","CTC-444N24.11"
"2766","miR-520c-3p","hsa-mir-6080"
"2767","miR-520c-3p","GS1-358P8.4"
"2768","miR-520c-3p","SCAMP1"
"2769","miR-520c-3p","RP5-1024G6.8"
"2770","miR-520c-3p","CTA-204B4.6"
"2771","miR-520c-3p","HCG18"
"2772","miR-520c-3p","RP4-773N10.5"
"2773","miR-520c-3p","RP11-96D1.6"
"2774","miR-520c-3p","PPP1R9B"
"2775","miR-520c-3p","RP5-1172N10.3"
"2776","miR-520c-3p","ZNF518A"
"2777","miR-520c-3p","FGD5-AS1"
"2778","miR-520c-3p","MIR17HG"
"2779","miR-520c-3p","BX322557.10"
"2780","miR-519d-3p","LINC00657"
"2781","miR-519d-3p","RP11-392M18.5"
"2782","miR-519d-3p","RP11-355O1.11"
"2783","miR-519d-3p","LINC00116"
"2784","miR-519d-3p","RP11-50E11.3"
"2785","miR-519d-3p","RP11-102F4.3"
"2786","miR-519d-3p","SNHG16"
"2787","miR-519d-3p","RP11-29G8.3"
"2788","miR-519d-3p","XIST"
"2789","miR-519d-3p","H19"
"2790","miR-519d-3p","MIR4720"
"2791","miR-519d-3p","AC084219.4"
"2792","miR-519d-3p","RP11-145M9.4"
"2793","miR-519d-3p","EPB41L4A-AS1"
"2794","miR-519d-3p","ZNRD1-AS1"
"2795","miR-519d-3p","RP11-379K17.11"
"2796","miR-519d-3p","MAP3K14"
"2797","miR-519d-3p","RP11-315C6.3"
"2798","miR-519d-3p","C11orf95"
"2799","miR-519d-3p","RP11-361F15.2"
"2800","miR-519d-3p","CTC-444N24.11"
"2801","miR-519d-3p","RP11-363E7.4"
"2802","miR-519d-3p","RP11-226L15.5"
"2803","miR-519d-3p","hsa-mir-6080"
"2804","miR-519d-3p","GS1-358P8.4"
"2805","miR-519d-3p","RP11-44F14.11"
"2806","miR-519d-3p","CTB-89H12.4"
"2807","miR-519d-3p","SCAMP1"
"2808","miR-519d-3p","HOXD-AS1"
"2809","miR-519d-3p","HOTAIR"
"2810","miR-519d-3p","RP5-1024G6.8"
"2811","miR-519d-3p","ZNF718"
"2812","miR-519d-3p","CTA-204B4.6"
"2813","miR-519d-3p","RP11-973H7.2"
"2814","miR-519d-3p","HCG18"
"2815","miR-519d-3p","RP4-773N10.5"
"2816","miR-519d-3p","CTC-281B15.1"
"2817","miR-519d-3p","MALAT1"
"2818","miR-519d-3p","ZNF518A"
"2819","miR-519d-3p","FGD5-AS1"
"2820","miR-519d-3p","CTD-2377D24.6"
"2821","miR-520d-3p","LINC00657"
"2822","miR-520d-3p","RP11-392M18.5"
"2823","miR-520d-3p","RP11-355O1.11"
"2824","miR-520d-3p","HNRNPU-AS1"
"2825","miR-520d-3p","AL589743.1"
"2826","miR-520d-3p","SNHG16"
"2827","miR-520d-3p","XIST"
"2828","miR-520d-3p","MIR4720"
"2829","miR-520d-3p","RP11-145M9.4"
"2830","miR-520d-3p","RP11-379K17.11"
"2831","miR-520d-3p","RP11-197P3.5"
"2832","miR-520d-3p","RP11-498C9.15"
"2833","miR-520d-3p","MAP3K14"
"2834","miR-520d-3p","RP11-315C6.3"
"2835","miR-520d-3p","CASP8AP2"
"2836","miR-520d-3p","C11orf95"
"2837","miR-520d-3p","RP11-156E6.1"
"2838","miR-520d-3p","CTC-444N24.11"
"2839","miR-520d-3p","hsa-mir-6080"
"2840","miR-520d-3p","GS1-358P8.4"
"2841","miR-520d-3p","SCAMP1"
"2842","miR-520d-3p","RP5-1024G6.8"
"2843","miR-520d-3p","CTA-204B4.6"
"2844","miR-520d-3p","HCG18"
"2845","miR-520d-3p","RP4-773N10.5"
"2846","miR-520d-3p","RP11-96D1.6"
"2847","miR-520d-3p","PPP1R9B"
"2848","miR-520d-3p","RP5-1172N10.3"
"2849","miR-520d-3p","ZNF518A"
"2850","miR-520d-3p","FGD5-AS1"
"2851","miR-520d-3p","MIR17HG"
"2852","miR-520d-3p","BX322557.10"
"2853","miR-371a-5p","LINC00657"
"2854","miR-371a-5p","XIST"
"2855","miR-371a-5p","RP11-145M9.4"
"2856","miR-371a-5p","RP11-395B7.7"
"2857","miR-371a-5p","DCP1A"
"2858","miR-371a-5p","NEAT1"
"2859","miR-371a-5p","SNHG3"
"2860","miR-371a-5p","SNHG15"
"2861","miR-371a-5p","CTA-204B4.6"
"2862","miR-372-3p","LINC00657"
"2863","miR-372-3p","RP11-392M18.5"
"2864","miR-372-3p","RP11-355O1.11"
"2865","miR-372-3p","HNRNPU-AS1"
"2866","miR-372-3p","AL589743.1"
"2867","miR-372-3p","SNHG16"
"2868","miR-372-3p","XIST"
"2869","miR-372-3p","MIR4720"
"2870","miR-372-3p","RP11-145M9.4"
"2871","miR-372-3p","RP11-379K17.11"
"2872","miR-372-3p","RP11-197P3.5"
"2873","miR-372-3p","RP11-498C9.15"
"2874","miR-372-3p","MAP3K14"
"2875","miR-372-3p","RP11-315C6.3"
"2876","miR-372-3p","CASP8AP2"
"2877","miR-372-3p","C11orf95"
"2878","miR-372-3p","RP11-156E6.1"
"2879","miR-372-3p","CTC-444N24.11"
"2880","miR-372-3p","CTB-92J24.2"
"2881","miR-372-3p","hsa-mir-6080"
"2882","miR-372-3p","GS1-358P8.4"
"2883","miR-372-3p","SCAMP1"
"2884","miR-372-3p","RP5-1024G6.8"
"2885","miR-372-3p","CTA-204B4.6"
"2886","miR-372-3p","HCG18"
"2887","miR-372-3p","RP4-773N10.5"
"2888","miR-372-3p","RP11-96D1.6"
"2889","miR-372-3p","PPP1R9B"
"2890","miR-372-3p","ZNF518A"
"2891","miR-372-3p","FGD5-AS1"
"2892","miR-372-3p","MIR17HG"
"2893","miR-372-3p","BX322557.10"
"2894","miR-373-3p","LINC00657"
"2895","miR-373-3p","RP11-392M18.5"
"2896","miR-373-3p","RP11-355O1.11"
"2897","miR-373-3p","HNRNPU-AS1"
"2898","miR-373-3p","AL589743.1"
"2899","miR-373-3p","SNHG16"
"2900","miR-373-3p","XIST"
"2901","miR-373-3p","MIR4720"
"2902","miR-373-3p","RP11-145M9.4"
"2903","miR-373-3p","RP11-379K17.11"
"2904","miR-373-3p","RP11-197P3.5"
"2905","miR-373-3p","RP11-498C9.15"
"2906","miR-373-3p","MAP3K14"
"2907","miR-373-3p","RP11-315C6.3"
"2908","miR-373-3p","CASP8AP2"
"2909","miR-373-3p","C11orf95"
"2910","miR-373-3p","RP11-156E6.1"
"2911","miR-373-3p","CTC-444N24.11"
"2912","miR-373-3p","hsa-mir-6080"
"2913","miR-373-3p","GS1-358P8.4"
"2914","miR-373-3p","SCAMP1"
"2915","miR-373-3p","RP5-1024G6.8"
"2916","miR-373-3p","CTA-204B4.6"
"2917","miR-373-3p","HCG18"
"2918","miR-373-3p","RP4-773N10.5"
"2919","miR-373-3p","RP11-96D1.6"
"2920","miR-373-3p","PPP1R9B"
"2921","miR-373-3p","RP5-1172N10.3"
"2922","miR-373-3p","ZNF518A"
"2923","miR-373-3p","FGD5-AS1"
"2924","miR-373-3p","MIR17HG"
"2925","miR-373-3p","BX322557.10"
"2926","miR-4429","RP11-54O7.3"
"2927","miR-4429","RP11-303E16.2"
"2928","miR-4429","OIP5-AS1"
"2929","miR-4429","XIST"
"2930","miR-4429","RP11-66D17.5"
"2931","miR-4429","AC104389.28"
"2932","miR-4429","LINC00641"
"2933","miR-4429","RP11-361F15.2"
"2934","miR-4429","AC093323.3"
"2935","miR-4429","DCP1A"
"2936","miR-4429","NEAT1"
"2937","miR-4429","hsa-mir-146a"
"2938","miR-4429","hsa-mir-6080"
"2939","miR-4429","DYX1C1-CCPG1"
"2940","miR-4429","SNHG12"
"2941","miR-4429","SPPL2B"
"2942","miR-4429","RP1-228H13.5"
"2943","miR-4429","RP11-400F19.8"
"2944","miR-4429","LINC00680"
"2945","miR-4429","CTA-204B4.6"
"2946","miR-4429","HCG18"
"2947","miR-4429","RP11-342K6.1"
"2948","miR-4429","MALAT1"
"2949","miR-4429","FGD5-AS1"
"2950","miR-4429","ILF3-AS1"
"2951","miR-4262","RP11-170L3.8"
"2952","miR-4262","XIST"
"2953","miR-4262","RP4-785G19.5"
"2954","miR-4262","RP11-145M9.4"
"2955","miR-4262","AC079767.2"
"2956","miR-4262","ZNF883"
"2957","miR-4262","RP11-315C6.3"
"2958","miR-4262","RP1-265C24.9"
"2959","miR-4262","RP11-615I2.7"
"2960","miR-4262","RP11-361F15.2"
"2961","miR-4262","NEAT1"
"2962","miR-4262","CTD-2538C1.2"
"2963","miR-4262","SNHG12"
"2964","miR-4262","CTB-89H12.4"
"2965","miR-4262","RP11-478C19.2"
"2966","miR-4262","RP1-178F10.3"
"2967","miR-4262","CTA-204B4.6"
"2968","miR-4262","AC005943.5"
"2969","miR-4262","CROCCP2"
"2970","miR-4262","RP11-480D4.3"
"2971","miR-4262","SNHG7"
"2972","miR-4262","MALAT1"
"2973","miR-4262","LINC00667"
"2974","miR-4262","RP11-216F19.2"
"2975","miR-217","XIST"
"2976","miR-217","CTD-2561J22.5"
"2977","miR-217","RP11-473I1.9"
"2978","miR-217","RP11-10O17.2"
"2979","miR-217","XXbac-BPG300A18.13"
"2980","miR-217","SCAMP1"
"2981","miR-217","C17orf76-AS1"
"2982","miR-217","HOTAIR"
"2983","miR-217","CTA-204B4.6"
"2984","miR-217","MALAT1"
"2985","miR-217","ZNF518A"
"2986","miR-217","UBXN8"
"2987","miR-216a-5p","LINC00657"
"2988","miR-216a-5p","OIP5-AS1"
"2989","miR-216a-5p","SNHG16"
"2990","miR-216a-5p","XIST"
"2991","miR-216a-5p","RP11-283C24.1"
"2992","miR-216a-5p","AC000120.7"
"2993","miR-216a-5p","RP11-91G21.2"
"2994","miR-216a-5p","RP1-265C24.9"
"2995","miR-216a-5p","DCP1A"
"2996","miR-216a-5p","RP11-115C21.2"
"2997","miR-216a-5p","CCAT1"
"2998","miR-216a-5p","SNHG5"
"2999","miR-216a-5p","DANCR"
"3000","miR-216a-5p","SNHG3"
"3001","miR-216a-5p","RP11-473M20.16"
"3002","miR-216a-5p","CTB-89H12.4"
"3003","miR-216a-5p","CROCCP2"
"3004","miR-216a-5p","LA16c-313D11.10"
"3005","miR-216a-5p","MALAT1"
"3006","miR-216a-5p","NEFL"
"3007","miR-216a-5p","PPP1R9B"
"3008","miR-216b-5p","RP11-392M18.5"
"3009","miR-216b-5p","AC091729.9"
"3010","miR-216b-5p","OIP5-AS1"
"3011","miR-216b-5p","H19"
"3012","miR-216b-5p","CTC-228N24.3"
"3013","miR-216b-5p","TUG1"
"3014","miR-216b-5p","KCNQ1OT1"
"3015","miR-216b-5p","LINC00638"
"3016","miR-216b-5p","RP11-73E17.2"
"3017","miR-216b-5p","RP5-1024G6.8"
"3018","miR-216b-5p","RP1-37E16.12"
"3019","miR-216b-5p","SNHG7"
"3020","miR-216b-5p","MALAT1"
"3021","miR-216b-5p","RNU11"
"3022","miR-4782-3p","XIST"
"3023","miR-4782-3p","SENP3-EIF4A1"
"3024","miR-4782-3p","TUG1"
"3025","miR-4782-3p","CTD-2540L5.5"
"3026","miR-4782-3p","LINC00339"
"3027","miR-4782-3p","RP6-24A23.7"
"3028","miR-128-3p","SNHG16"
"3029","miR-128-3p","RP11-325K4.3"
"3030","miR-128-3p","AC084219.4"
"3031","miR-128-3p","TP73-AS1"
"3032","miR-128-3p","MIR497HG"
"3033","miR-128-3p","KCNQ1OT1"
"3034","miR-128-3p","DCP1A"
"3035","miR-128-3p","CTB-89H12.4"
"3036","miR-128-3p","hsa-mir-210"
"3037","miR-128-3p","RP6-24A23.7"
"3038","miR-128-3p","CTA-204B4.6"
"3039","miR-128-3p","AC004696.2"
"3040","miR-128-3p","LA16c-306E5.2"
"3041","miR-128-3p","PVT1"
"3042","miR-128-3p","RP11-24B19.3"
"3043","miR-128-3p","RP5-1043L13.1"
"3044","miR-10b-5p","XIST"
"3045","miR-10b-5p","RP3-410C9.1"
"3046","miR-10b-5p","KIAA1984-AS1"
"3047","miR-10b-5p","DCP1A"
"3048","miR-10b-5p","NEAT1"
"3049","miR-10b-5p","RP6-24A23.7"
"3050","miR-10b-5p","CTD-2270L9.5"
"3051","miR-26b-5p","LINC00847"
"3052","miR-26b-5p","LINC00657"
"3053","miR-26b-5p","RP11-105N13.4"
"3054","miR-26b-5p","HNRNPU-AS1"
"3055","miR-26b-5p","AL589743.1"
"3056","miR-26b-5p","OIP5-AS1"
"3057","miR-26b-5p","WASIR2"
"3058","miR-26b-5p","MIR4720"
"3059","miR-26b-5p","RP11-738E22.2"
"3060","miR-26b-5p","RP11-282O18.3"
"3061","miR-26b-5p","LINC00205"
"3062","miR-26b-5p","GAS5"
"3063","miR-26b-5p","AC005082.12"
"3064","miR-26b-5p","RP11-175O19.4"
"3065","miR-26b-5p","hsa-mir-6080"
"3066","miR-26b-5p","XXbac-B461K10.4"
"3067","miR-26b-5p","SNHG5"
"3068","miR-26b-5p","CTD-2555O16.2"
"3069","miR-26b-5p","RP11-478C19.2"
"3070","miR-26b-5p","DLGAP1-AS1"
"3071","miR-26b-5p","SCAMP1"
"3072","miR-26b-5p","RP6-24A23.7"
"3073","miR-26b-5p","ZNF718"
"3074","miR-26b-5p","RP11-473I1.10"
"3075","miR-26b-5p","LINC00240"
"3076","miR-26b-5p","SETD5-AS1"
"3077","miR-26b-5p","CWC15"
"3078","miR-26b-5p","MALAT1"
"3079","miR-26b-5p","RP11-78O7.2"
"3080","miR-26b-5p","NEFL"
"3081","miR-26b-5p","RP5-1172N10.3"
"3082","miR-26b-5p","HCG11"
"3083","miR-26b-5p","SNHG6"
"3084","miR-153-3p","OIP5-AS1"
"3085","miR-153-3p","XIST"
"3086","miR-153-3p","TUG1"
"3087","miR-153-3p","KCNQ1OT1"
"3088","miR-153-3p","LINC00641"
"3089","miR-153-3p","DCP1A"
"3090","miR-153-3p","TRAF3IP2-AS1"
"3091","miR-153-3p","LINC00176"
"3092","miR-153-3p","CTB-89H12.4"
"3093","miR-153-3p","RP13-49I15.5"
"3094","miR-153-3p","SNHG15"
"3095","miR-153-3p","CTA-204B4.6"
"3096","miR-153-3p","RP11-20G6.3"
"3097","miR-153-3p","hsa-mir-133a-1"
"3098","miR-153-3p","ZNF518A"
"3099","miR-153-3p","FGD5-AS1"
"3100","miR-153-3p","MIR17HG"
"3101","miR-153-3p","BX322557.10"
"3102","miR-149-5p","RP11-54O7.3"
"3103","miR-149-5p","POLDIP2"
"3104","miR-149-5p","RP11-29G8.3"
"3105","miR-149-5p","XIST"
"3106","miR-149-5p","CTC-503J8.6"
"3107","miR-149-5p","CASP8AP2"
"3108","miR-149-5p","KCNQ1OT1"
"3109","miR-149-5p","LINC00176"
"3110","miR-149-5p","RECQL4"
"3111","miR-149-5p","C17orf76-AS1"
"3112","miR-149-5p","MALAT1"
"3113","miR-149-5p","NEFL"
"3114","miR-103a-3p","RP11-543D5.2"
"3115","miR-103a-3p","RP11-102F4.3"
"3116","miR-103a-3p","XIST"
"3117","miR-103a-3p","H19"
"3118","miR-103a-3p","SENP3-EIF4A1"
"3119","miR-103a-3p","C14orf169"
"3120","miR-103a-3p","AC084219.4"
"3121","miR-103a-3p","RP5-1061H20.4"
"3122","miR-103a-3p","LINC00630"
"3123","miR-103a-3p","KCNQ1OT1"
"3124","miR-103a-3p","RP11-361F15.2"
"3125","miR-103a-3p","LINC00152"
"3126","miR-103a-3p","DCP1A"
"3127","miR-103a-3p","CTD-2196E14.9"
"3128","miR-103a-3p","AC105760.2"
"3129","miR-103a-3p","CTD-3064H18.1"
"3130","miR-103a-3p","TTC28-AS1"
"3131","miR-103a-3p","NEAT1"
"3132","miR-103a-3p","AC016747.3"
"3133","miR-103a-3p","AP001065.2"
"3134","miR-103a-3p","RP11-21N3.1"
"3135","miR-103a-3p","RP11-429J17.6"
"3136","miR-103a-3p","CTB-89H12.4"
"3137","miR-103a-3p","PTCHD3P1"
"3138","miR-103a-3p","TTN-AS1"
"3139","miR-103a-3p","RP11-446H18.3"
"3140","miR-103a-3p","RP11-923I11.1"
"3141","miR-103a-3p","RP6-24A23.7"
"3142","miR-103a-3p","CTC-273B12.6"
"3143","miR-103a-3p","RP11-436H22.1"
"3144","miR-103a-3p","CTA-204B4.6"
"3145","miR-103a-3p","RP11-473I1.10"
"3146","miR-103a-3p","RP11-383J24.5"
"3147","miR-103a-3p","RP3-486L4.3"
"3148","miR-103a-3p","CTD-3138B18.5"
"3149","miR-103a-3p","LINC00662"
"3150","miR-103a-3p","CWC15"
"3151","miR-103a-3p","FGD5-AS1"
"3152","miR-103a-3p","AD000090.2"
"3153","miR-499a-5p","RP11-29G8.3"
"3154","miR-499a-5p","RP5-1120P11.1"
"3155","miR-499a-5p","XIST"
"3156","miR-499a-5p","KCNQ1OT1"
"3157","miR-499a-5p","RP11-622K12.1"
"3158","miR-499a-5p","NEAT1"
"3159","miR-499a-5p","hsa-mir-744"
"3160","miR-499a-5p","SCAMP1"
"3161","miR-499a-5p","HCG18"
"3162","miR-499a-5p","MALAT1"
"3163","miR-499a-5p","HCG11"
"3164","miR-499a-5p","FGD5-AS1"
"3165","miR-296-3p","RP11-54O7.3"
"3166","miR-296-3p","LINC00657"
"3167","miR-296-3p","RP11-311C24.1"
"3168","miR-296-3p","RP11-170L3.8"
"3169","miR-296-3p","XIST"
"3170","miR-296-3p","GNAS-AS1"
"3171","miR-296-3p","CTC-444N24.11"
"3172","miR-296-3p","RP11-21N3.1"
"3173","miR-296-3p","ZNF718"
"3174","miR-296-3p","AC004696.2"
"3175","miR-296-3p","LINC00086"
"3176","miR-124-3p","MIR3179-1"
"3177","miR-124-3p","XIST"
"3178","miR-124-3p","RP11-379K17.4"
"3179","miR-124-3p","TP73-AS1"
"3180","miR-124-3p","C11orf95"
"3181","miR-124-3p","KCNQ1OT1"
"3182","miR-124-3p","CTD-3064H18.1"
"3183","miR-124-3p","NEAT1"
"3184","miR-124-3p","RP11-373L8.2"
"3185","miR-124-3p","RP11-282K24.3"
"3186","miR-124-3p","CTA-204B4.6"
"3187","miR-124-3p","LINC00240"
"3188","miR-124-3p","MALAT1"
"3189","miR-124-3p","MIR3179-2"
"3190","miR-124-3p","AD000090.2"
"3191","miR-99a-5p","RP11-169K16.9"
"3192","let-7c-5p","TTTY15"
"3193","let-7c-5p","AC074117.10"
"3194","let-7c-5p","SNHG16"
"3195","let-7c-5p","XIST"
"3196","let-7c-5p","MIR4720"
"3197","let-7c-5p","MAL2"
"3198","let-7c-5p","RP13-507I23.1"
"3199","let-7c-5p","RP11-264B17.3"
"3200","let-7c-5p","RP11-834C11.4"
"3201","let-7c-5p","CASP8AP2"
"3202","let-7c-5p","LINC00263"
"3203","let-7c-5p","KCNQ1OT1"
"3204","let-7c-5p","XXbac-BPG300A18.13"
"3205","let-7c-5p","hsa-mir-6080"
"3206","let-7c-5p","SCARNA10"
"3207","let-7c-5p","RP11-282O18.6"
"3208","let-7c-5p","NUTM2A-AS1"
"3209","let-7c-5p","RP11-819C21.1"
"3210","let-7c-5p","RP11-492E3.1"
"3211","let-7c-5p","LINC00665"
"3212","let-7c-5p","CTD-2270L9.5"
"3213","let-7c-5p","CTA-204B4.6"
"3214","let-7c-5p","RP11-277P12.20"
"3215","let-7c-5p","RP11-473I1.10"
"3216","let-7c-5p","RP11-457M11.2"
"3217","let-7c-5p","ZNF518A"
"3218","let-7c-5p","UBXN8"
"3219","miR-155-5p","LINC00657"
"3220","miR-155-5p","HNRNPU-AS1"
"3221","miR-155-5p","MIR155HG"
"3222","miR-155-5p","OIP5-AS1"
"3223","miR-155-5p","CTBP1-AS1"
"3224","miR-155-5p","ZNF761"
"3225","miR-155-5p","RP11-815I9.4"
"3226","miR-155-5p","XIST"
"3227","miR-155-5p","AC015849.16"
"3228","miR-155-5p","RP11-379K17.11"
"3229","miR-155-5p","CTD-2561J22.5"
"3230","miR-155-5p","MAP3K14"
"3231","miR-155-5p","RP5-886K2.3"
"3232","miR-155-5p","RP11-158K1.3"
"3233","miR-155-5p","AC093323.3"
"3234","miR-155-5p","RP4-798A10.2"
"3235","miR-155-5p","RP11-221J22.1"
"3236","miR-155-5p","CTB-89H12.4"
"3237","miR-155-5p","CTA-217C2.1"
"3238","miR-155-5p","TTN-AS1"
"3239","miR-155-5p","RP11-221J22.2"
"3240","miR-155-5p","RP11-108P20.1"
"3241","miR-155-5p","RP11-473I1.10"
"3242","miR-155-5p","HCG18"
"3243","miR-155-5p","RP11-2C24.4"
"3244","miR-155-5p","RP11-214C8.5"
"3245","miR-155-5p","LINC00240"
"3246","miR-155-5p","RP11-758M4.4"
"3247","miR-155-5p","RP11-218M22.1"
"3248","miR-155-5p","MALAT1"
"3249","miR-155-5p","MIR17HG"
"3250","miR-185-5p","POLDIP2"
"3251","miR-185-5p","RP11-373L24.1"
"3252","miR-185-5p","RP11-67A1.2"
"3253","miR-185-5p","XIST"
"3254","miR-185-5p","AC084219.4"
"3255","miR-185-5p","RP11-379K17.4"
"3256","miR-185-5p","LINC00599"
"3257","miR-185-5p","AC108142.1"
"3258","miR-185-5p","CTC-503J8.6"
"3259","miR-185-5p","RP11-473I1.9"
"3260","miR-185-5p","RP11-96D1.10"
"3261","miR-185-5p","SNORD3B-1"
"3262","miR-185-5p","AC005082.12"
"3263","miR-185-5p","LINC00638"
"3264","miR-185-5p","RP11-160E2.6"
"3265","miR-185-5p","RP11-436H22.1"
"3266","miR-185-5p","SNORD3B-2"
"3267","miR-185-5p","SNORD3A"
"3268","miR-185-5p","SNORD3C"
"3269","miR-185-5p","MALAT1"
"3270","miR-185-5p","NEFL"
"3271","miR-185-5p","ASB16-AS1"
"3272","miR-301b","RP11-290D2.4"
"3273","miR-301b","RP11-355O1.11"
"3274","miR-301b","LINC00116"
"3275","miR-301b","RP11-588K22.2"
"3276","miR-301b","XIST"
"3277","miR-301b","AC084219.4"
"3278","miR-301b","RP11-656D10.3"
"3279","miR-301b","RP11-197P3.5"
"3280","miR-301b","MAP3K14"
"3281","miR-301b","KCNQ1OT1"
"3282","miR-301b","RP11-361F15.2"
"3283","miR-301b","RP11-363E7.4"
"3284","miR-301b","CTB-92J24.2"
"3285","miR-301b","CCAT1"
"3286","miR-301b","RP11-84C13.1"
"3287","miR-301b","AC135048.13"
"3288","miR-301b","NUTM2A-AS1"
"3289","miR-301b","AC084018.1"
"3290","miR-301b","HOXD-AS1"
"3291","miR-301b","RP1-178F10.3"
"3292","miR-301b","CTA-204B4.6"
"3293","miR-301b","PRKCQ-AS1"
"3294","miR-301b","RP11-758M4.4"
"3295","miR-301b","CTC-281B15.1"
"3296","miR-301b","LINC00667"
"3297","miR-301b","CTD-2369P2.2"
"3298","miR-301b","FGD5-AS1"
"3299","miR-301b","MIR17HG"
"3300","miR-130b-3p","RP11-290D2.4"
"3301","miR-130b-3p","RP11-355O1.11"
"3302","miR-130b-3p","LINC00116"
"3303","miR-130b-3p","RP11-588K22.2"
"3304","miR-130b-3p","XIST"
"3305","miR-130b-3p","AC084219.4"
"3306","miR-130b-3p","RP11-656D10.3"
"3307","miR-130b-3p","RP11-197P3.5"
"3308","miR-130b-3p","MAP3K14"
"3309","miR-130b-3p","KCNQ1OT1"
"3310","miR-130b-3p","RP11-361F15.2"
"3311","miR-130b-3p","RP11-363E7.4"
"3312","miR-130b-3p","CTB-92J24.2"
"3313","miR-130b-3p","CCAT1"
"3314","miR-130b-3p","RP11-84C13.1"
"3315","miR-130b-3p","AC135048.13"
