"","miRNA","lncRNA"
"5773","miR-372-3p","MAGI1-IT1"
"5774","miR-372-3p","KB-1460A1.5"
"5775","miR-372-3p","PPP1R9B"
"5776","miR-372-3p","ZNF518A"
"5777","miR-372-3p","FGD5-AS1"
"5778","miR-372-3p","MIR17HG"
"5779","miR-372-3p","BX322557.10"
"5780","miR-372-3p","BAIAP2-AS1"
"5781","miR-373-3p","RP11-197N18.2"
"5782","miR-373-3p","LINC00657"
"5783","miR-373-3p","RP11-392M18.5"
"5784","miR-373-3p","RP11-355O1.11"
"5785","miR-373-3p","RP11-68L18.1"
"5786","miR-373-3p","HNRNPU-AS1"
"5787","miR-373-3p","AL589743.1"
"5788","miR-373-3p","SNHG16"
"5789","miR-373-3p","CT49"
"5790","miR-373-3p","XIST"
"5791","miR-373-3p","MIR4720"
"5792","miR-373-3p","RP11-145M9.4"
"5793","miR-373-3p","HOXA-AS2"
"5794","miR-373-3p","RP11-139H15.1"
"5795","miR-373-3p","RP11-379K17.11"
"5796","miR-373-3p","RP11-197P3.5"
"5797","miR-373-3p","AC108142.1"
"5798","miR-373-3p","RP11-31E23.1"
"5799","miR-373-3p","RP11-498C9.15"
"5800","miR-373-3p","MAP3K14"
"5801","miR-373-3p","COX10-AS1"
"5802","miR-373-3p","RP11-701H24.4"
"5803","miR-373-3p","RP11-315C6.3"
"5804","miR-373-3p","CASP8AP2"
"5805","miR-373-3p","C11orf95"
